symbol,entry_date,spot,strike,entry_option_price,budget,contracts,exit_date,exit_option_price,pnl,reason
AAPU,2026-06-02,42.40999984741211,48,0.23636656085721874,1058.3797982942513,44,2026-06-30,0.0,-1040.0128677717626,EXPIRY
AAPU,2026-06-09,35.859901428222656,41,0.4116778259278684,970.1340729669192,23,2026-06-17,0.8027717605593433,899.5160496523923,TARGET_95
AAPU,2026-06-16,37.97999954223633,43,0.5738196184906865,966.3444286988029,16,2026-07-14,0.0,-918.1113895850984,EXPIRY
AAPU,2026-06-23,36.39500045776367,42,0.40586683016076197,926.846424100273,22,2026-07-02,0.7914403188134859,848.2616750359925,TARGET_95
AAPU,2026-06-30,34.95000076293945,40,1.0558027197654827,929.0220418764436,8,2026-07-02,2.058815303542691,802.4100670217667,TARGET_95
AAPU,2026-07-07,40.11000061035156,46,1.4147714082775842,979.3702410626724,6,2026-07-16,2.758804246141289,806.4197027182231,TARGET_95
AAPU,2026-07-14,41.150001525878906,47,1.1817435282467361,967.6865070018046,8,2026-07-15,2.304399880081135,898.1250814675193,TARGET_95
AAPU,2026-07-21,44.33990097045898,50,1.6719009876404307,904.852331157872,5,2026-08-05,0.0,-835.9504938202153,EXPIRY
AAPU,2026-07-28,47.66999816894531,53,1.2045465997115787,867.4219307925861,7,2026-08-05,0.0,-843.1826197981051,EXPIRY
AAPU,2026-08-04,39.04499816894531,45,1.3148345466774067,918.0725223409576,6,2026-08-05,0.0,-788.900728006444,EXPIRY
MSFU,2024-08-07,38.709999084472656,44,1.6287971715931828,499.9875062468766,3,2024-09-04,0.0,-488.6391514779549,EXPIRY
MSFU,2024-08-13,41.779998779296875,47,1.8836893363274037,505.1750240466113,2,2024-09-10,0.0,-376.73786726548076,EXPIRY
MSFU,2024-08-20,44.0099983215332,50,1.8578676161270558,519.9607932830415,2,2024-09-17,0.0,-371.5735232254111,EXPIRY
MSFU,2024-08-27,41.665000915527344,47,1.8445650159711402,517.169673603353,2,2024-09-24,0.0,-368.91300319422805,EXPIRY
MSFU,2024-09-03,40.70000076293945,46,1.7789117006333708,495.0840106559486,2,2024-09-17,3.468877816235073,337.9932231203404,TARGET_95
MSFU,2024-09-10,41.599998474121094,47,0.26492330501609107,483.78680401322964,18,2024-09-11,0.5166004447813776,453.0188515775157,TARGET_95
MSFU,2024-09-17,45.65999984741211,51,0.3683584503721704,518.7177405686202,14,2024-10-15,0.0,-515.7018305210386,EXPIRY
MSFU,2024-09-24,44.060001373291016,50,0.28047671549438835,555.025904475494,19,2024-10-22,0.0,-532.9057594393379,EXPIRY
MSFU,2024-10-01,42.15999984741211,48,0.2663554711183016,554.9249750721792,20,2024-10-29,0.0,-532.7109422366032,EXPIRY
MSFU,2024-10-08,40.95000076293945,46,0.2727281543434401,581.5204167657388,21,2024-10-30,0.5318199009697082,544.092667915163,TARGET_95
MSFU,2024-10-15,41.63999938964844,47,0.1463592968129399,623.6051368607652,42,2024-10-22,0.2854006287852328,583.9735942836302,TARGET_95
MSFU,2024-10-22,43.30160140991211,49,0.12638854878055916,641.8174196506238,50,2024-10-30,0.24645767012209036,600.345606707656,TARGET_95
MSFU,2024-10-29,44.13999938964844,50,0.07539063349863451,656.8397863515657,87,2024-10-30,0.14701173532233727,623.1035858662141,TARGET_95
MSFU,2024-11-05,39.77000045776367,45,0.6401932614968056,634.2548590246772,9,2024-11-07,1.2483768599187708,547.3652385797687,TARGET_95
MSFU,2024-11-12,42.040000915527344,48,0.7452551540694135,723.4251965941675,9,2024-12-10,0.0,-670.7296386624721,EXPIRY
MSFU,2024-11-19,40.77000045776367,46,0.8900673492141813,715.18679595624,8,2024-12-05,1.7356313309676534,676.4511854027777,TARGET_95
MSFU,2024-11-26,42.82500076293945,48,1.0588715887316056,735.3210569701845,6,2024-12-24,0.0,-635.3229532389634,EXPIRY
MSFU,2024-12-03,43.42900085449219,49,0.3312934758973034,758.130256226037,22,2024-12-05,0.6460222779997417,692.4033646253641,TARGET_95
MSFU,2024-12-10,45.7400016784668,51,0.3286786286644032,787.0878950374383,23,2025-01-07,0.0,-755.9608459281274,EXPIRY
MSFU,2024-12-17,46.59000015258789,52,0.19128817839972267,807.3489208370572,42,2025-01-14,0.0,-803.4103492788353,EXPIRY
MSFU,2024-12-24,42.939998626708984,48,0.5041093652024999,775.4474441895608,15,2025-01-21,0.0,-756.1640478037499,EXPIRY
MSFU,2024-12-31,39.47999954223633,45,0.2797129573692736,750.8399769690096,26,2025-01-06,0.5454402668700835,690.8910047021058,TARGET_95
MSFU,2025-01-07,39.540000915527344,45,0.2781082021448755,782.0840379686534,28,2025-01-22,0.5423109941825073,739.7678177053689,TARGET_95
MSFU,2025-01-14,38.18000030517578,44,0.17511194926511253,710.2788708951737,40,2025-01-15,0.3414683010669694,665.4254072074275,TARGET_95
MSFU,2025-01-21,40.470001220703125,46,0.17498302206464178,776.8439129356473,44,2025-01-22,0.34121689302605146,731.4290322302026,TARGET_95
MSFU,2025-01-28,43.86000061035156,49,0.8655552597310958,748.7162834103196,8,2025-02-25,0.0,-692.4442077848767,EXPIRY
MSFU,2025-02-04,37.060001373291016,43,0.9130374727091191,789.4022626355066,8,2025-03-04,0.0,-730.4299781672953,EXPIRY
MSFU,2025-02-11,36.83000183105469,42,1.0313984950634403,814.728460680042,7,2025-03-11,0.0,-721.9789465444082,EXPIRY
MSFU,2025-02-18,36.36220169067383,42,0.8035938995677752,817.1375867642527,10,2025-03-18,0.0,-803.5938995677752,EXPIRY
MSFU,2025-02-25,34.40999984741211,40,0.5234649349810372,753.9992031186435,14,2025-03-25,0.0,-732.8509089734521,EXPIRY
MSFU,2025-03-04,32.709999084472656,38,0.07763561323510304,694.8599192204321,89,2025-03-05,0.15138944580845093,656.4091099027962,TARGET_95
MSFU,2025-03-11,31.170000076293945,37,0.183780331312692,620.3786057149587,33,2025-04-08,0.0,-606.4750933318835,EXPIRY
MSFU,2025-03-18,31.600000381469727,37,0.3407908871383478,665.6834515574692,19,2025-04-15,0.0,-647.5026855628607,EXPIRY
MSFU,2025-03-25,33.189998626708984,39,0.29294463370975343,687.3734147301564,23,2025-04-22,0.0,-673.7726575324328,EXPIRY
MSFU,2025-04-01,30.93000030517578,36,0.3728420625859492,619.8068087994976,16,2025-04-29,0.0,-596.5473001375187,EXPIRY
MSFU,2025-04-08,26.649999618530273,32,0.17002963672173665,543.6347124251935,31,2025-04-09,0.33155779160738647,500.73728014551443,TARGET_95
MSFU,2025-04-15,31.040000915527344,37,1.1574909260223238,599.6080867353588,5,2025-05-01,2.2571073057435314,549.8081898606038,TARGET_95
MSFU,2025-04-22,27.93000030517578,33,1.258803841936877,564.4907881654524,4,2025-04-25,2.45466749177691,478.3454599360132,TARGET_95
MSFU,2025-04-29,32.099998474121094,38,1.4898296900092944,653.8200126569399,4,2025-05-01,2.905167895518124,566.1352822035319,TARGET_95
MSFU,2025-05-06,38.529998779296875,44,2.4820217959355837,698.488119529308,2,2025-06-03,0.0,-496.4043591871167,EXPIRY
MSFU,2025-05-13,41.2400016784668,47,1.5238205367457613,716.7446131104182,4,2025-06-10,0.0,-609.5282146983045,EXPIRY
MSFU,2025-05-20,43.04999923706055,49,1.0154714764980977,747.1137081289588,7,2025-06-17,0.0,-710.8300335486684,EXPIRY
MSFU,2025-05-27,43.334999084472656,49,1.1249842663634784,742.4255137957263,6,2025-06-24,0.0,-674.9905598180869,EXPIRY
MSFU,2025-06-03,43.77000045776367,49,0.1461993444249483,752.6865977938576,51,2025-06-06,0.2850887216286492,708.3358237388744,TARGET_95
MSFU,2025-06-10,45.20000076293945,51,0.06127575049142875,786.6595709895486,128,2025-06-12,0.11948771345828606,745.1131259757735,TARGET_95
MSFU,2025-06-17,46.43000030517578,52,0.09225580494276509,798.752569878638,86,2025-06-23,0.1798988196383919,753.7299263823907,TARGET_95
MSFU,2025-06-24,48.349998474121094,54,0.09256705118530295,780.0667635882331,84,2025-06-26,0.18050574981134074,738.6850684587175,TARGET_95
MSFU,2025-07-01,48.619998931884766,54,0.11156145740644696,836.544483369446,74,2025-07-03,0.21754484194257157,784.277045567322,TARGET_95
MSFU,2025-07-08,49.34000015258789,55,0.10320382706872033,825.7483456105015,80,2025-07-09,0.20124746278400465,784.3490857222746,TARGET_95
MSFU,2025-07-15,51.27000045776367,57,0.11393379937508463,850.1306993598134,74,2025-07-17,0.22217090878141502,800.9546096068449,TARGET_95
MSFU,2025-07-22,51.02000045776367,57,0.09666668748585971,863.5514242649793,89,2025-07-24,0.18850004059742645,817.316842692944,TARGET_95
MSFU,2025-07-29,52.41999816894531,58,0.1356845136234055,854.1922953324038,62,2025-07-31,0.26458480156564074,799.1817852418585,TARGET_95
MSFU,2025-08-05,55.279998779296875,61,0.6740662072519346,846.3675989025053,12,2025-09-02,0.0,-808.8794487023214,EXPIRY
MSFU,2025-08-12,55.459999084472656,61,0.7468307089264687,873.4106828701676,11,2025-09-09,0.0,-821.5137798191156,EXPIRY
MSFU,2025-08-19,51.34000015258789,57,0.699428541296788,869.8604650568718,12,2025-09-16,0.0,-839.3142495561457,EXPIRY
MSFU,2025-08-26,49.807498931884766,55,0.7291757448679501,852.7017967610954,11,2025-09-23,0.0,-802.0933193547452,EXPIRY
MSFU,2025-09-02,50.279998779296875,56,0.11151136488719393,828.3242326179537,74,2025-09-30,0.0,-825.1841001652351,EXPIRY
MSFU,2025-09-09,48.926998138427734,54,0.27695219995136444,883.2453488563824,31,2025-09-12,0.5400567899051606,815.6242288567681,TARGET_95
MSFU,2025-09-16,50.779998779296875,56,0.3243685889278858,904.3715649403101,27,2025-09-19,0.6325187484093773,832.005430600027,TARGET_95
MSFU,2025-09-23,50.566001892089844,56,0.3513823347393519,936.1017872073239,26,2025-10-06,0.6851955527417362,867.914366806199,TARGET_95
MSFU,2025-09-30,52.150001525878906,58,0.3224733125573449,916.4670631471812,28,2025-10-06,0.6288229594868225,857.7790114025374,TARGET_95
MSFU,2025-10-07,53.209999084472656,59,0.2934414648833208,928.9934339302865,31,2025-10-28,0.5722108565224755,864.1851140813795,TARGET_95
MSFU,2025-10-14,51.04399871826172,57,0.2495989471551754,920.6124000908733,36,2025-10-27,0.486717946952592,853.6283992706999,TARGET_95
MSFU,2025-10-21,51.720001220703125,57,0.21035016020803177,933.8386188916825,44,2025-10-22,0.41018281240566196,879.2636696695729,TARGET_95
MSFU,2025-10-28,56.61000061035156,62,0.40476667669141086,949.426167163044,23,2025-11-25,0.0,-930.9633563902449,EXPIRY
MSFU,2025-11-04,50.79990005493164,56,0.5019893988133042,977.42400476945,19,2025-12-02,0.0,-953.7798577452779,EXPIRY
MSFU,2025-11-11,49.5099983215332,55,0.5467751047299494,953.0186108853453,17,2025-12-09,0.0,-929.517678040914,EXPIRY
MSFU,2025-11-18,46.47999954223633,52,0.6867116543269951,889.8360955497355,12,2025-12-16,0.0,-824.0539851923941,EXPIRY
MSFU,2025-11-25,43.459999084472656,49,0.4442945813101904,907.4804909150048,20,2025-11-26,0.8663744335548712,844.1597044893616,TARGET_95
MSFU,2025-12-02,45.70399856567383,51,0.5735333612528919,920.121002322016,16,2025-12-30,0.0,-917.653378004627,EXPIRY
MSFU,2025-12-09,45.93000030517578,51,0.6291295599503623,923.6131612751278,14,2026-01-06,0.0,-880.7813839305073,EXPIRY
MSFU,2025-12-16,40.66999816894531,46,0.7901162820597278,884.788231301314,11,2026-01-13,0.0,-869.1279102657006,EXPIRY
MSFU,2025-12-23,42.09000015258789,48,0.6301454814395084,894.1825774691747,14,2026-01-20,0.0,-882.2036740153119,EXPIRY
MSFU,2025-12-30,42.16999816894531,48,0.527320477097474,899.4905492472477,17,2026-01-27,0.0,-896.4448110657057,EXPIRY
MSFU,2026-01-06,40.43960189819336,46,0.4988053096942142,903.687849611828,18,2026-02-03,0.0,-897.8495574495856,EXPIRY
MSFU,2026-01-13,39.11000061035156,45,0.05342858958955943,924.0538159869382,172,2026-02-10,0.0,-918.9717409404221,EXPIRY
MSFU,2026-01-20,36.310001373291016,42,0.0605179696504885,876.9241625156172,144,2026-01-23,0.11801004081845258,827.8858248186827,TARGET_95
MSFU,2026-01-27,40.5,46,0.5365935050278283,909.1672666635884,16,2026-02-24,0.0,-858.5496080445253,EXPIRY
MSFU,2026-02-03,29.190000534057617,35,1.0310976969224255,928.9476494273944,9,2026-03-03,0.0,-927.987927230183,EXPIRY
MSFU,2026-02-10,29.329999923706055,35,1.3413586171137597,896.6631059762242,6,2026-03-10,0.0,-804.8151702682559,EXPIRY
MSFU,2026-02-17,26.969999313354492,32,1.2572161307472562,849.7771329850062,6,2026-03-17,0.0,-754.3296784483538,EXPIRY
MSFU,2026-02-24,25.94499969482422,31,1.0566739922332467,849.8034156513235,8,2026-03-24,0.0,-845.3391937865973,EXPIRY
MSFU,2026-03-03,27.860000610351562,33,0.5450596902951972,879.0605965335993,16,2026-03-31,0.0,-872.0955044723155,EXPIRY
MSFU,2026-03-10,28.059999465942383,34,0.11489487520948316,867.9243750306072,75,2026-04-07,0.0,-861.7115640711237,EXPIRY
MSFU,2026-03-17,27.149999618530273,33,0.09434063719870989,867.1277597956947,91,2026-04-14,0.0,-858.4997985082599,EXPIRY
MSFU,2026-03-24,23.420000076293945,29,0.0720937603137104,853.4498606580412,118,2026-04-15,0.14058283261173526,808.1710531166934,TARGET_95
MSFU,2026-03-31,23.020000457763672,29,0.04585074965485558,788.951272201909,172,2026-04-08,0.08940896182696838,749.2012493603402,TARGET_95
MSFU,2026-04-07,23.239999771118164,29,0.0494673531274652,851.2485107001664,172,2026-04-08,0.09646133859855713,808.2965501027812,TARGET_95
MSFU,2026-04-14,25.80500030517578,31,0.24168942404051874,890.1766098326775,36,2026-04-15,0.47129437687901155,826.577830218574,TARGET_95
MSFU,2026-04-21,29.90999984741211,35,0.5615576469678194,934.6929356442665,16,2026-05-19,0.0,-898.4922351485111,EXPIRY
MSFU,2026-04-28,30.510000228881836,36,0.48630624878187145,954.9376077638334,19,2026-05-26,0.0,-923.9818726855558,EXPIRY
MSFU,2026-05-05,27.899999618530273,33,0.6097074666093549,957.177566238578,15,2026-06-01,1.1889295598882421,868.8331399183307,TARGET_95
MSFU,2026-05-12,27.350000381469727,33,0.43567157826491787,973.4484531659862,22,2026-05-15,0.8495595776165898,910.5535985736784,TARGET_95
MSFU,2026-05-19,28.600000381469727,34,0.38427585254344265,965.7200856120155,25,2026-05-29,0.7493379124597132,912.6551497906762,TARGET_95
MSFU,2026-05-26,28.46500015258789,34,0.16966970885463706,984.2498824011241,58,2026-05-28,0.33085593226654225,934.8800957890502,TARGET_95
MSFU,2026-06-02,31.790000915527344,37,0.7325879563973627,1058.3797982942513,14,2026-06-30,0.0,-1025.623138956308,EXPIRY
MSFU,2026-06-09,26.420000076293945,32,0.5624728261838099,970.1340729669192,17,2026-07-07,0.0,-956.2038045124768,EXPIRY
MSFU,2026-06-16,25.100000381469727,31,0.44455154928529517,966.3444286988029,21,2026-07-14,0.0,-933.5582534991198,EXPIRY
MSFU,2026-06-23,22.405000686645508,28,0.4650407401429688,926.846424100273,19,2026-07-21,0.0,-883.5774062716408,EXPIRY
MSFU,2026-06-30,22.109699249267578,28,0.3493888331227124,929.0220418764436,26,2026-07-01,0.6813082245892892,862.9904178130997,TARGET_95
MSFU,2026-07-07,23.954999923706055,29,0.5357894033285842,979.3702410626724,18,2026-07-30,1.044789336490739,916.1998796918788,TARGET_95
MSFU,2026-07-14,23.43000030517578,29,0.42324845240024,967.6865070018046,22,2026-07-16,0.825334482180468,884.5892655165017,TARGET_95
MSFU,2026-07-21,24.889999389648438,30,0.450418790478591,904.852331157872,20,2026-07-30,0.8783166414332525,855.795701909323,TARGET_95
MSFU,2026-07-28,24.299999237060547,30,0.1289478807982103,867.4219307925861,67,2026-07-30,0.25144836755651007,820.7532612806085,TARGET_95
MSFU,2026-08-04,37.22999954223633,43,2.967686146074902,918.0725223409576,3,2026-08-05,0.0,-890.3058438224705,EXPIRY
NFLX,2024-08-07,61.1259994506836,67,3.25645364218979,499.9875062468766,1,2024-08-20,6.35008460227009,309.36309600802997,TARGET_95
NFLX,2024-08-13,64.8010025024414,70,3.7767288433791286,505.1750240466113,1,2024-09-10,0.0,-377.6728843379129,EXPIRY
NFLX,2024-08-20,69.83300018310547,75,4.214700822212379,519.9607932830415,1,2024-09-17,0.0,-421.4700822212379,EXPIRY
NFLX,2024-08-27,69.5719985961914,75,4.105388869435007,517.169673603353,1,2024-09-24,0.0,-410.5388869435007,EXPIRY
NFLX,2024-09-03,67.56400299072266,73,3.9327481143601872,495.0840106559486,1,2024-10-01,0.0,-393.2748114360187,EXPIRY
NFLX,2024-09-10,67.32899475097656,73,0.33912285544370846,483.78680401322964,14,2024-09-12,0.6612895681152314,451.0333977401322,TARGET_95
NFLX,2024-09-17,70.68599700927734,76,0.422620111702237,518.7177405686202,12,2024-10-15,0.0,-507.1441340426844,EXPIRY
NFLX,2024-09-24,72.24199676513672,78,0.4412482270528688,555.025904475494,12,2024-10-22,0.0,-529.4978724634426,EXPIRY
NFLX,2024-10-01,70.63400268554688,76,0.4139864069103023,554.9249750721792,13,2024-10-18,0.8072734934750895,511.2732125342233,TARGET_95
NFLX,2024-10-08,72.16600036621094,78,0.3736345492128379,581.5204167657388,15,2024-10-18,0.7285873709650339,532.429232628294,TARGET_95
NFLX,2024-10-15,70.57099914550781,76,0.40370815491637657,623.6051368607652,15,2024-10-18,0.7872309020869342,575.2841207558365,TARGET_95
NFLX,2024-10-22,76.41500091552734,82,1.8327612388469383,641.8174196506238,3,2024-11-19,3.5738844157515297,522.3369530713775,TARGET_95
NFLX,2024-10-29,75.9280014038086,81,1.9847617914288058,656.8397863515657,3,2024-11-13,3.8702854932861714,565.6571105572096,TARGET_95
NFLX,2024-11-05,76.38800048828125,82,1.6933667968145123,634.2548590246772,3,2024-11-12,3.302065253788299,482.60953709213607,TARGET_95
NFLX,2024-11-12,81.96699523925781,87,2.0801258907299456,723.4251965941675,3,2024-11-20,4.056245486923394,592.8358788580344,TARGET_95
NFLX,2024-11-19,87.15599822998047,93,0.6367671930351619,715.18679595624,11,2024-11-21,1.2416960264185657,665.4217167217441,TARGET_95
NFLX,2024-11-26,87.27690124511719,93,0.6608336635454712,735.3210569701845,11,2024-12-04,1.288625643913669,690.5711784050175,TARGET_95
NFLX,2024-12-03,90.20999908447266,96,0.706226497186524,758.130256226037,10,2024-12-06,1.3771416695137217,670.9151723271978,TARGET_95
NFLX,2024-12-10,91.36100006103516,97,0.7705922584979206,787.0878950374383,10,2024-12-11,1.5026549040709452,732.0626455730246,TARGET_95
NFLX,2024-12-17,91.91699981689452,97,0.8863083877038491,807.3489208370572,9,2025-01-14,0.0,-797.6775489334642,EXPIRY
NFLX,2024-12-24,93.3000030517578,99,0.7860835774401771,775.4474441895608,9,2025-01-21,0.0,-707.4752196961593,EXPIRY
NFLX,2024-12-31,89.12300109863281,95,0.6688449665475353,750.8399769690096,11,2025-01-22,1.3042476847676938,698.9429900421743,TARGET_95
NFLX,2025-01-07,87.91300201416016,93,0.7989087909053829,782.0840379686534,9,2025-01-22,1.5578721422654966,683.0670162241024,TARGET_95
NFLX,2025-01-14,82.82499694824219,88,0.6752697649208805,710.2788708951737,10,2025-01-16,1.316776041595717,641.5062766748365,TARGET_95
NFLX,2025-01-21,87.17399597167969,93,0.6479922421974713,776.8439129356473,11,2025-01-22,1.263584872285069,677.1518930963575,TARGET_95
NFLX,2025-01-28,97.1469955444336,103,2.4457660027112738,748.7162834103196,3,2025-02-14,4.769243705286984,697.043310772713,TARGET_95
NFLX,2025-02-04,99.4810028076172,105,2.506762115229023,789.4022626355066,3,2025-03-04,0.0,-752.0286345687068,EXPIRY
NFLX,2025-02-11,100.7689971923828,106,2.3112466507779885,814.728460680042,3,2025-02-14,4.506930969017078,658.7052954717268,TARGET_95
NFLX,2025-02-18,103.56099700927734,109,2.3592336038618456,817.1375867642527,3,2025-03-18,0.0,-707.7700811585537,EXPIRY
NFLX,2025-02-25,97.70800018310548,103,0.9670582673172561,753.9992031186435,7,2025-03-25,0.0,-676.9407871220792,EXPIRY
NFLX,2025-03-04,97.22999572753906,103,0.8889867777159388,694.8599192204321,7,2025-04-01,0.0,-622.2907444011572,EXPIRY
NFLX,2025-03-11,89.47899627685547,95,2.097083672703633,620.3786057149587,2,2025-03-17,4.0893131617720835,398.4458978136901,TARGET_95
NFLX,2025-03-18,93.04299926757812,99,2.569139305941853,665.6834515574692,2,2025-04-15,0.0,-513.8278611883707,EXPIRY
NFLX,2025-03-25,99.7760009765625,105,3.324088112052486,687.3734147301564,2,2025-04-22,0.0,-664.8176224104973,EXPIRY
NFLX,2025-04-01,92.83399963378906,98,3.178491967232482,619.8068087994976,1,2025-04-22,6.19805933610334,301.95673688708575,TARGET_95
NFLX,2025-04-08,87.07499694824219,93,2.1047122208927362,543.6347124251935,2,2025-04-09,4.104188830740836,399.89532196961994,TARGET_95
NFLX,2025-04-15,97.6230010986328,103,3.5346565645615016,599.6080867353588,1,2025-04-22,6.892580300894928,335.79237363334266,TARGET_95
NFLX,2025-04-22,103.9520034790039,109,4.260140621885739,564.4907881654524,1,2025-05-01,8.307274212677191,404.71335907914516,TARGET_95
NFLX,2025-04-29,112.54000091552734,118,4.195165574387055,653.8200126569399,1,2025-05-27,3.1490020751953267,-104.61634991917279,EXPIRY
NFLX,2025-05-06,113.7490005493164,119,3.236621193583751,698.488119529308,2,2025-06-03,2.7740020751953267,-92.5238236776849,EXPIRY
NFLX,2025-05-13,113.8000030517578,119,2.325573634069542,716.7446131104182,3,2025-05-16,4.534868586435607,662.7884857098195,TARGET_95
NFLX,2025-05-20,119.2229995727539,125,1.3632820828468084,747.1137081289588,5,2025-06-05,2.6584000615512764,647.558989352234,TARGET_95
NFLX,2025-05-27,121.14900207519533,127,1.3686090598417948,742.4255137957263,5,2025-06-24,0.9198989868164062,-224.35503651269428,EXPIRY
NFLX,2025-06-03,121.77400207519533,127,1.5481072776159408,752.6865977938576,4,2025-06-05,3.0188091913510844,588.2807654940574,TARGET_95
NFLX,2025-06-10,120.31490325927734,126,1.391028384527175,786.6595709895486,5,2025-06-24,2.712505349827991,660.7384826504081,TARGET_95
NFLX,2025-06-17,122.10899353027344,128,1.3810510433414578,798.752569878638,5,2025-06-24,2.6930495345158425,655.9992455871924,TARGET_95
NFLX,2025-06-24,127.9198989868164,133,1.7421151837613564,780.0667635882331,4,2025-06-27,3.397124608334645,662.0037698293155,TARGET_95
NFLX,2025-07-01,129.3209991455078,135,1.6087890297764318,836.544483369446,5,2025-07-29,0.0,-804.3945148882159,EXPIRY
NFLX,2025-07-08,127.50999450683594,133,1.6161201184369531,825.7483456105015,5,2025-08-05,0.0,-808.0600592184766,EXPIRY
NFLX,2025-07-15,125.9810028076172,131,1.7110983954574408,850.1306993598134,4,2025-08-12,0.0,-684.4393581829763,EXPIRY
NFLX,2025-07-22,118.98600006103516,124,2.60734045550376,863.5514242649793,3,2025-08-19,0.0,-782.202136651128,EXPIRY
NFLX,2025-07-29,116.9489974975586,122,2.050445873397564,854.1922953324038,4,2025-08-14,3.9983694531252496,779.1694318910743,TARGET_95
NFLX,2025-08-05,114.78700256347656,120,1.9527131357411918,846.3675989025053,4,2025-08-08,3.8077906146953238,742.0309915816528,TARGET_95
NFLX,2025-08-12,122.52799987792967,128,2.3195787737838742,873.4106828701676,3,2025-09-09,0.0,-695.8736321351623,EXPIRY
NFLX,2025-08-19,121.4040985107422,127,1.4399629607860263,869.8604650568718,6,2025-09-16,0.0,-863.9777764716157,EXPIRY
NFLX,2025-08-26,122.60899353027344,128,1.5234609147499398,852.7017967610954,5,2025-09-23,0.0,-761.7304573749699,EXPIRY
NFLX,2025-09-02,121.36600494384766,127,1.4291417790512497,828.3242326179537,5,2025-09-04,2.7868264691499367,678.8423450493435,TARGET_95
NFLX,2025-09-09,126.32600402832033,132,1.5375568522873877,883.2453488563824,5,2025-10-07,0.0,-768.7784261436939,EXPIRY
NFLX,2025-09-16,120.0469970703125,126,1.317606376304223,904.3715649403101,6,2025-10-14,0.0,-790.5638257825339,EXPIRY
NFLX,2025-09-23,121.8499984741211,127,1.5710202638809108,936.1017872073239,5,2025-10-21,0.0,-785.5101319404554,EXPIRY
NFLX,2025-09-30,119.90299987792967,125,1.5377797675979394,916.4670631471812,5,2025-10-28,0.0,-768.8898837989698,EXPIRY
NFLX,2025-10-07,119.15799713134766,125,1.3243620645195975,928.9934339302865,7,2025-10-09,2.582506025813215,880.7007729055324,TARGET_95
NFLX,2025-10-14,121.572998046875,127,1.488649589488496,920.6124000908733,6,2025-11-11,0.0,-893.1897536930976,EXPIRY
NFLX,2025-10-21,124.1780014038086,130,1.447402280888916,933.8386188916825,6,2025-11-18,0.0,-868.4413685333495,EXPIRY
NFLX,2025-10-28,110.2509994506836,116,3.0924568073973973,949.426167163044,3,2025-11-25,0.0,-927.7370422192191,EXPIRY
NFLX,2025-11-04,109.31500244140624,115,3.043123367211379,977.42400476945,3,2025-12-02,0.0,-912.9370101634138,EXPIRY
NFLX,2025-11-11,113.65999603271484,119,3.3398710879872127,953.0186108853453,2,2025-12-09,0.0,-667.9742175974425,EXPIRY
NFLX,2025-11-18,114.0500030517578,120,3.356019689176968,889.8360955497355,2,2025-12-16,0.0,-671.2039378353936,EXPIRY
NFLX,2025-11-25,104.30999755859376,110,1.899577005394491,907.4804909150048,4,2025-12-23,0.0,-759.8308021577964,EXPIRY
NFLX,2025-12-02,109.33499908447266,115,2.0082889362479293,920.121002322016,4,2025-12-30,0.0,-803.3155744991717,EXPIRY
NFLX,2025-12-09,96.70999908447266,102,2.252123847910223,923.6131612751278,4,2026-01-06,0.0,-900.8495391640893,EXPIRY
NFLX,2025-12-16,94.54499816894533,100,2.1701037418590623,884.788231301314,4,2026-01-13,0.0,-868.041496743625,EXPIRY
NFLX,2025-12-23,93.4800033569336,99,1.3874316131181992,894.1825774691747,6,2026-01-20,0.0,-832.4589678709194,EXPIRY
NFLX,2025-12-30,93.79000091552734,99,1.195824211573953,899.4905492472477,7,2026-01-27,0.0,-837.0769481017671,EXPIRY
NFLX,2026-01-06,90.5999984741211,96,0.7905723454716558,903.687849611828,11,2026-02-03,0.0,-869.6295800188213,EXPIRY
NFLX,2026-01-13,90.30999755859376,96,0.7271767750177602,924.0538159869382,12,2026-02-10,0.0,-872.6121300213123,EXPIRY
NFLX,2026-01-20,87.26000213623047,93,0.6574290962025273,876.9241625156172,13,2026-02-17,0.0,-854.6578250632855,EXPIRY
NFLX,2026-01-27,85.5999984741211,91,0.6879582429470688,909.1672666635884,13,2026-02-24,0.0,-894.3457158311894,EXPIRY
NFLX,2026-02-03,79.95989990234375,85,0.6434145918488312,928.9476494273944,14,2026-02-05,1.2546584541052208,855.7414071589454,TARGET_95
NFLX,2026-02-10,82.19999694824219,88,0.5512488494294718,896.6631059762242,16,2026-02-26,1.0749352563874701,837.8982511327972,TARGET_95
NFLX,2026-02-17,77.03500366210938,83,0.7107462783912375,849.7771329850062,11,2026-02-25,1.3859552428629132,742.7298609188433,TARGET_95
NFLX,2026-02-24,78.04000091552734,84,0.8816106999652469,849.8034156513235,9,2026-02-25,1.7191408649322313,753.777148470286,TARGET_95
NFLX,2026-03-03,97.70500183105467,103,4.678265196465468,879.0605965335993,1,2026-03-31,0.0,-467.8265196465468,EXPIRY
NFLX,2026-03-10,96.94000244140624,102,4.556605401414927,867.9243750306072,1,2026-04-07,0.0,-455.66054014149273,EXPIRY
NFLX,2026-03-17,94.38999938964844,100,3.8181900223932885,867.1277597956947,2,2026-04-14,6.220001220703125,480.3622396619673,EXPIRY
NFLX,2026-03-24,90.94000244140624,96,3.831987530220019,853.4498606580412,2,2026-04-06,7.4723756839290365,728.0776307418035,TARGET_95
