date,equity,cash,positions,exposure
2024-09-04 13:30:00,114415.29300444445,97009.56455625538,7,17405.728448189075
2024-09-05 00:00:00,114869.19567839357,99206.82852029077,7,15662.367158102805
2024-09-05 13:30:00,114796.87289654237,95557.43228016929,7,19239.440616373067
2024-09-06 00:00:00,113981.97840588687,90344.20301975534,8,23637.77538613153
2024-09-06 13:30:00,113800.64718992531,92399.11282571123,8,21401.534364214087
2024-09-09 00:00:00,114115.3881287011,91697.90447743854,9,22417.48365126257
2024-09-09 13:30:00,114888.4039737942,93159.31977072456,9,21729.084203069637
2024-09-10 00:00:00,115251.04037587633,93114.50462861064,8,22136.535747265694
2024-09-10 13:30:00,115303.40023020207,93114.50462861064,8,22188.895601591423
2024-09-11 00:00:00,116051.89175351412,93858.03784932484,8,22193.853904189284
2024-09-11 13:30:00,116216.33683836301,93858.03784932484,8,22358.29898903817
2024-09-12 00:00:00,116788.54469796567,93858.03784932484,8,22930.50684864082
2024-09-12 13:30:00,116871.10902685793,93858.03784932484,8,23013.071177533086
2024-09-13 00:00:00,116958.26411292618,88009.9785152594,10,28948.285597666785
2024-09-13 13:30:00,117207.45704521275,88009.9785152594,10,29197.47852995335
2024-09-16 00:00:00,117013.24999799463,87792.48963744973,10,29220.760360544897
2024-09-16 13:30:00,117182.29949191102,87792.48963744973,10,29389.809854461295
2024-09-17 00:00:00,117357.46247152166,83403.91042735497,10,33953.55204416668
2024-09-17 13:30:00,117380.96289889136,83403.91042735497,10,33977.05247153639
2024-09-18 00:00:00,117277.8570368292,77539.8710477929,10,39737.98598903629
2024-09-18 13:30:00,117172.28730254121,77539.8710477929,10,39632.416254748314
2024-09-19 00:00:00,119279.22928341202,74557.85305911103,10,44721.37622430098
2024-09-19 13:30:00,119493.70297561973,74797.60151821373,10,44696.101457405995
2024-09-20 00:00:00,119144.20895451699,68840.24221093497,10,50303.966743582016
2024-09-20 13:30:00,119265.8830767245,66619.61758015976,10,52646.26549656474
2024-09-23 00:00:00,119765.75939117107,63625.436186817344,10,56140.323204353735
2024-09-23 13:30:00,119987.97179369294,63625.436186817344,10,56362.5356068756
2024-09-24 00:00:00,120643.01796951982,68496.8239897348,10,52146.19397978502
2024-09-24 13:30:00,120779.41474729936,65477.30089587623,10,55302.11385142314
2024-09-25 00:00:00,121573.8183039721,63200.25663477753,10,58373.56166919457
2024-09-25 13:30:00,121631.12352997105,63200.25663477753,10,58430.866895193525
2024-09-26 00:00:00,121688.1880728016,57115.69519312041,10,64572.492879681195
2024-09-26 13:30:00,121571.54641254173,51036.96598020915,10,70534.58043233259
2024-09-27 00:00:00,121451.36386355714,50242.55667518837,10,71208.80718836878
2024-09-27 13:30:00,121165.83147260937,49390.395053479035,10,71775.43641913033
2024-09-30 00:00:00,121820.07852669524,47110.63177086713,10,74709.44675582812
2024-09-30 13:30:00,121952.4673561917,47881.945816983614,10,74070.52153920809
2024-10-01 00:00:00,120685.15107036299,49212.278484884664,9,71472.87258547833
2024-10-01 13:30:00,120398.26174068425,45414.00501623339,9,74984.25672445087
2024-10-02 00:00:00,119767.22014802558,45382.585197471235,9,74384.63495055433
2024-10-02 13:30:00,120125.90720745703,46176.78569052936,9,73949.12151692767
2024-10-03 00:00:00,120581.81909278478,40115.3882279693,10,80466.43086481548
2024-10-03 13:30:00,121036.99495693966,40115.3882279693,10,80921.60672897036
2024-10-04 00:00:00,123563.0958386244,37728.20335663057,10,85834.89248199384
2024-10-04 13:30:00,123924.01689947513,37728.20335663057,10,86195.81354284455
2024-10-07 00:00:00,121391.11073584727,41936.507695877735,10,79454.60303996953
2024-10-07 13:30:00,121328.7601238542,41936.507695877735,10,79392.25242797646
2024-10-08 00:00:00,124164.38173992236,44271.67576423207,10,79892.70597569029
2024-10-08 13:30:00,124621.30310025782,44271.67576423207,10,80349.62733602575
2024-10-09 00:00:00,124085.45252837917,44271.67576423207,10,79813.7767641471
2024-10-09 13:30:00,124779.86833151265,44271.67576423207,10,80508.19256728058
2024-10-10 00:00:00,124962.98079153053,44271.67576423207,10,80691.30502729845
2024-10-10 13:30:00,124912.77594119884,44271.67576423207,10,80641.10017696676
2024-10-11 00:00:00,123128.52823503237,50402.54740527605,10,72725.98082975631
2024-10-11 13:30:00,123146.36876431113,50402.54740527605,10,72743.8213590351
2024-10-14 00:00:00,124304.70875119761,67735.25823975317,9,56569.45051144445
2024-10-14 13:30:00,124453.38014304749,67735.25823975317,9,56718.121903294326
2024-10-15 00:00:00,124067.92843261856,64633.52127660183,10,59434.40715601673
2024-10-15 13:30:00,123732.6672294623,61540.16594824748,10,62192.50128121483
2024-10-16 00:00:00,123347.98682913749,62362.915321970075,10,60985.07150716741
2024-10-16 13:30:00,123260.25112533712,59281.370543776946,10,63978.880581560166
2024-10-17 00:00:00,122414.79892267882,63956.518828773005,10,58458.280093905814
2024-10-17 13:30:00,122377.37380174565,60897.04625943439,10,61480.32754231126
2024-10-18 00:00:00,123262.02084910935,58747.88735427332,10,64514.13349483603
2024-10-18 13:30:00,123765.81977119623,58747.88735427332,10,65017.93241692291
2024-10-21 00:00:00,124638.79444055243,58747.88735427332,10,65890.90708627911
2024-10-21 13:30:00,124441.3089681675,58747.88735427332,10,65693.42161389418
2024-10-22 00:00:00,124812.38753400344,61043.499472725496,9,63768.888061277954
2024-10-22 13:30:00,124993.50776757023,61043.499472725496,9,63950.008294844745
2024-10-23 00:00:00,123103.03874495828,48732.58035989321,10,74370.45838506507
2024-10-23 13:30:00,122936.56260824064,48732.58035989321,10,74203.98224834743
2024-10-24 00:00:00,124673.3181432533,46722.108423094636,10,77951.20972015867
2024-10-24 13:30:00,124055.63030833469,43620.67891689169,10,80434.951391443
2024-10-25 00:00:00,125098.15640677168,47081.39369437553,9,78016.76271239614
2024-10-25 13:30:00,125476.4336039985,55053.10203227618,9,70423.33157172232
2024-10-28 00:00:00,125737.41643248891,45622.44232683705,10,80114.97410565187
2024-10-28 13:30:00,125749.98852688618,45560.95781173165,10,80189.03071515453
2024-10-29 00:00:00,127244.45954977741,45448.2464164083,10,81796.2131333691
2024-10-29 13:30:00,127142.75556245644,45336.99441119255,10,81805.7611512639
2024-10-30 00:00:00,127448.72148505578,35720.369314397314,10,91728.35217065847
2024-10-30 13:30:00,126512.90932176413,35565.91501507411,10,90946.99430669003
2024-10-31 00:00:00,121030.89907452677,67758.21532771012,9,53272.683746816656
2024-10-31 13:30:00,119809.17591064253,68562.1421151704,9,51247.03379547213
2024-11-01 00:00:00,120341.06886773491,70958.9081744145,9,49382.16069332042
2024-11-01 13:30:00,120580.95515654505,70958.9081744145,9,49622.04698213056
2024-11-04 00:00:00,119863.41708008497,70821.59585419117,9,49041.82122589381
2024-11-04 14:30:00,119524.93836946222,70821.59585419117,9,48703.342515271055
2024-11-05 00:00:00,120475.87479797457,71623.00472315334,9,48852.870074821236
2024-11-05 14:30:00,126005.13752327007,88852.2305409049,8,37152.90698236516
2024-11-06 00:00:00,128329.87070717654,85643.94368968162,9,42685.92701749492
2024-11-06 14:30:00,128471.08423070617,85643.94368968162,9,42827.14054102455
2024-11-07 00:00:00,130464.1886609095,86480.03123999367,9,43984.15742091583
2024-11-07 14:30:00,130466.25501993785,86480.03123999367,9,43986.22377994417
2024-11-08 00:00:00,129928.2601379149,89849.54636395848,8,40078.71377395642
2024-11-08 14:30:00,129928.88103960306,89849.54636395848,8,40079.334675644575
2024-11-11 00:00:00,129871.861035732,89849.54636395848,8,40022.31467177353
2024-11-11 14:30:00,129868.14294097529,89849.54636395848,8,40018.596577016804
2024-11-12 00:00:00,130417.70037239886,86589.06311897578,9,43828.63725342308
2024-11-12 14:30:00,130352.31722468144,86589.06311897578,9,43763.25410570565
2024-11-13 00:00:00,129999.96483406157,87413.6884144281,9,42586.27641963346
2024-11-13 14:30:00,129999.6677898589,84163.65611458043,10,45836.01167527847
2024-11-14 00:00:00,129145.67398357303,73432.77461851753,10,55712.89936505549
2024-11-14 14:30:00,128932.08970170714,70070.05740931281,10,58862.03229239433
2024-11-15 00:00:00,126361.8272616711,58290.05779696103,10,68071.76946471007
2024-11-15 14:30:00,126856.60348768116,61566.40791525536,10,65290.1955724258
2024-11-18 00:00:00,127686.22841100887,66878.53429789025,9,60807.69411311862
2024-11-18 14:30:00,127376.2744759929,67694.53049831252,9,59681.74397768038
2024-11-19 00:00:00,128994.14284734994,67694.53049831252,9,61299.612349037416
2024-11-19 14:30:00,129187.93229364858,67694.53049831252,9,61493.40179533606
2024-11-20 00:00:00,128910.39279073002,61248.84979728924,10,67661.54299344079
2024-11-20 14:30:00,128940.11105105492,61248.84979728924,10,67691.26125376568
2024-11-21 00:00:00,127249.13911210261,63973.92704937447,10,63275.21206272814
2024-11-21 14:30:00,127374.1038820057,63973.92704937447,10,63400.17683263124
2024-11-22 00:00:00,126958.71124888814,63041.53187427998,10,63917.17937460816
2024-11-22 14:30:00,127221.75052446085,63041.53187427998,10,64180.21865018087
2024-11-25 00:00:00,127238.21757871144,60416.12249432014,10,66822.0950843913
2024-11-25 14:30:00,127343.68546145406,60416.12249432014,10,66927.56296713393
2024-11-26 00:00:00,128829.07489313153,61220.74105972279,10,67608.33383340875
2024-11-26 14:30:00,128993.1678272124,61220.74105972279,10,67772.42676748961
2024-11-27 00:00:00,128438.55311719122,63576.2072579331,9,64862.34585925811
2024-11-27 14:30:00,128416.57310496103,63576.2072579331,9,64840.36584702793
2024-11-29 00:00:00,129213.57757470937,63576.2072579331,9,65637.37031677627
2024-11-29 14:30:00,129317.95924457969,63576.2072579331,9,65741.75198664659
2024-12-02 00:00:00,131538.85373105385,60287.69482879432,10,71251.15890225953
2024-12-02 14:30:00,131472.1982690927,53713.92065311641,10,77758.2776159763
2024-12-03 00:00:00,132689.52070835154,51236.31770338831,10,81453.20300496323
2024-12-03 14:30:00,133639.55901590612,51236.31770338831,10,82403.2413125178
2024-12-04 00:00:00,135216.0844418569,47855.87335790479,10,87360.2110839521
2024-12-04 14:30:00,135237.49458213983,44474.89375222679,10,90762.60082991305
2024-12-05 00:00:00,135713.5719821986,41082.01206284562,10,94631.55991935298
2024-12-05 14:30:00,136378.30773821025,41082.01206284562,10,95296.29567536464
2024-12-06 00:00:00,138590.94130419934,41082.01206284562,10,97508.9292413537
2024-12-06 14:30:00,140128.7174877164,41082.01206284562,10,99046.7054248708
2024-12-09 00:00:00,139662.9608376872,33067.015834488804,10,106595.94500319839
2024-12-09 14:30:00,140589.5627850896,39658.6536643492,10,100930.9091207404
2024-12-10 00:00:00,142617.16203288845,35820.928188676946,10,106796.23384421151
2024-12-10 14:30:00,142608.19142601782,35614.69321247287,10,106993.49821354495
2024-12-11 00:00:00,147991.48521420843,37520.892086627966,10,110470.59312758048
2024-12-11 14:30:00,147851.24557492338,33824.564766253876,10,114026.68080866951
2024-12-12 00:00:00,143969.77272558454,44846.899824684886,8,99122.87290089965
2024-12-12 14:30:00,144221.22671639142,44846.899824684886,8,99374.32689170654
2024-12-13 00:00:00,144035.31745812227,51483.911199370574,9,92551.40625875168
2024-12-13 14:30:00,143863.6511745131,51483.911199370574,9,92379.73997514251
2024-12-16 00:00:00,146080.76133536448,52233.255147503856,9,93847.50618786064
2024-12-16 14:30:00,145904.26970228902,52233.255147503856,9,93671.01455478517
2024-12-17 00:00:00,145943.40412891208,69016.07142458647,8,76927.33270432563
2024-12-17 14:30:00,145900.6367016786,69016.07142458647,8,76884.56527709213
2024-12-18 00:00:00,141053.28240654554,73805.5887098044,9,67247.69369674112
2024-12-18 14:30:00,140014.10023076,82676.96367107845,9,57337.13655968154
2024-12-19 00:00:00,140587.02018381024,84420.73215433367,9,56166.288029476564
2024-12-19 14:30:00,140705.60909892945,85324.70195370902,9,55380.90714522044
2024-12-20 00:00:00,140909.29422696843,85969.59102520302,9,54939.70320176542
2024-12-20 14:30:00,140895.6154397315,85969.59102520302,9,54926.024414528496
2024-12-23 00:00:00,141692.67255129723,86892.64673262286,9,54800.02581867438
2024-12-23 14:30:00,141657.99852682237,86892.64673262286,9,54765.3517941995
2024-12-24 00:00:00,143407.7992080553,86892.64673262286,9,56515.152475432464
2024-12-24 14:30:00,143467.25290672563,86892.64673262286,9,56574.606174102766
2024-12-26 00:00:00,142809.5785486714,83322.36266265833,9,59487.215886013066
2024-12-26 14:30:00,142821.1248612214,83322.36266265833,9,59498.76219856308
2024-12-27 00:00:00,140621.98844858297,76291.08754619828,10,64330.900902384696
2024-12-27 14:30:00,140570.54119410907,76291.08754619828,10,64279.45364791078
2024-12-30 00:00:00,138728.61727602567,87617.44971397838,8,51111.16756204729
2024-12-30 14:30:00,138664.49437353323,86772.86957838834,8,51891.62479514489
2024-12-31 00:00:00,137507.22111351142,93995.48869487361,8,43511.732418637795
2024-12-31 14:30:00,137490.42540563093,94008.03040919737,8,43482.39499643356
2025-01-02 00:00:00,137648.12690694688,104657.39790261083,5,32990.72900433607
2025-01-02 14:30:00,137651.42883583743,104657.39790261083,5,32994.03093322661
2025-01-03 00:00:00,138092.3584687746,104657.39790261083,5,33434.96056616375
2025-01-03 14:30:00,138176.5261003464,105537.83141176403,5,32638.6946885824
2025-01-06 00:00:00,139678.7532311498,105537.83141176403,5,34140.92181938577
2025-01-06 14:30:00,139679.12322465781,105537.83141176403,5,34141.29181289379
2025-01-07 00:00:00,138456.29898514124,105537.83141176403,5,32918.46757337722
2025-01-07 14:30:00,138486.81773657235,105537.83141176403,5,32948.986324808335
2025-01-08 00:00:00,138027.71417641072,105537.83141176403,5,32489.8827646467
2025-01-08 14:30:00,138008.98533312738,105537.83141176403,5,32471.15392136335
2025-01-10 00:00:00,137105.5450603132,108089.12369381679,4,29016.421366496394
2025-01-10 14:30:00,137022.5519355871,110660.91230912527,3,26361.63962646183
2025-01-13 00:00:00,136592.44933818103,110660.91230912527,3,25931.53702905577
2025-01-13 14:30:00,136592.44933818103,110660.91230912527,3,25931.53702905577
2025-01-14 00:00:00,135648.92531393975,110660.91230912527,3,24988.013004814482
2025-01-14 14:30:00,135648.92531393975,110660.91230912527,3,24988.013004814482
