symbol,entry_date,exit_date,entry_price,exit_price,contracts,strike,expiry_date,entry_iv,hold_iv,pnl,reason,scenario,family,cost
AAPU,2025-03-31 09:30:00,2025-06-23 09:30:00,2.124713399365195,0.0,2,28.27,2025-06-23 09:30:00,0.619404785703403,0.619404785703403,-424.94267987303897,EXPIRY,risk_current_mature_tp800,AAPL,424.94267987303897
NFXL,2025-04-07 09:30:00,2025-06-30 09:30:00,4.204465320768497,35.59357574462891,1,33.47,2025-06-30 09:30:00,0.9097966212966071,0.9097966212966071,3138.9110423860407,EXPIRY,risk_current_mature_tp800,NFLX,420.4465320768497
PLTU,2025-04-07 09:30:00,2025-06-30 09:30:00,4.975337712171371,29.203253631591796,1,20.62,2025-06-30 09:30:00,1.5837538933376696,1.5837538933376696,2422.7915919420425,EXPIRY,risk_current_mature_tp800,PLTR,497.53377121713714
GGLL,2025-04-14 09:30:00,2025-07-07 09:30:00,4.534024642149708,2.1832313537597656,1,31.0,2025-07-07 09:30:00,1.0286261067996967,1.0286261067996967,-235.07932883899426,EXPIRY,risk_current_mature_tp800,GOOGL,453.4024642149708
GGLL,2025-04-21 09:30:00,2025-07-14 09:30:00,3.890286195032008,8.33620849609375,1,26.59,2025-07-14 09:30:00,1.0294408811162035,1.0294408811162035,444.5922301061742,EXPIRY,risk_current_mature_tp800,GOOGL,389.0286195032008
MSFU,2025-04-28 09:30:00,2025-07-21 09:30:00,4.2454151110756655,16.223023529052732,1,32.13,2025-07-21 09:30:00,0.9472054242336269,0.9472054242336269,1197.7608417977067,EXPIRY,risk_current_mature_tp800,MSFT,424.5415111075665
TSLT,2025-04-28 09:30:00,2025-07-21 09:30:00,4.261328427795766,0.9699992370605468,1,15.83,2025-07-21 09:30:00,1.75,1.75,-329.13291907352186,EXPIRY,risk_current_mature_tp800,TSLA,426.13284277957655
AMZU,2025-05-05 09:30:00,2025-07-28 09:30:00,4.773375696570101,10.353910980224608,1,28.19,2025-07-28 09:30:00,1.1616378667199663,1.1616378667199663,558.0535283654507,EXPIRY,risk_current_mature_tp800,AMZN,477.3375696570101
GGLL,2025-05-05 09:30:00,2025-07-28 09:30:00,3.9990914752925857,6.390300598144535,1,32.66,2025-07-28 09:30:00,0.8914664080641668,0.8914664080641668,239.1209122851949,EXPIRY,risk_current_mature_tp800,GOOGL,399.9091475292586
AMZU,2025-05-12 09:30:00,2025-08-04 09:30:00,4.2313319908246285,0.0,1,35.1,2025-08-04 09:30:00,0.8810674804887364,0.8810674804887364,-423.13319908246285,EXPIRY,risk_current_mature_tp800,AMZN,423.13319908246285
METU,2025-05-12 09:30:00,2025-08-04 09:30:00,4.975712019795791,10.42934616088867,1,37.17,2025-08-04 09:30:00,0.9570448476865658,0.9570448476865658,545.3634141092879,EXPIRY,risk_current_mature_tp800,META,497.57120197957914
NFXL,2025-05-12 09:30:00,2025-08-04 09:30:00,4.409094194200527,0.0,1,53.2,2025-08-04 09:30:00,0.6640227931503905,0.6640227931503905,-440.9094194200527,EXPIRY,risk_current_mature_tp800,NFLX,440.9094194200527
METU,2025-05-19 09:30:00,2025-08-11 09:30:00,4.063010263738821,8.97367584228516,1,37.13,2025-08-11 09:30:00,0.8167479614115865,0.8167479614115865,491.06655785463397,EXPIRY,risk_current_mature_tp800,META,406.3010263738821
TSLT,2025-05-19 09:30:00,2025-08-11 09:30:00,3.5032486600462933,0.0,1,22.08,2025-08-11 09:30:00,1.1006267751052385,1.1006267751052385,-350.3248660046293,EXPIRY,risk_current_mature_tp800,TSLA,350.3248660046293
