symbol,entry_date,exit_date,entry_price,exit_price,contracts,strike,expiry_date,entry_iv,hold_iv,pnl,reason,scenario,family
SSO,2024-10-14 09:30:00,2025-01-06 09:30:00,0.7720937484220354,0.0,6,50.51,2025-01-06 09:30:00,0.25,0.25,-463.25624905322127,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-10-21 09:30:00,2025-01-13 09:30:00,0.7678281074638651,0.0,6,50.35,2025-01-13 09:30:00,0.25,0.25,-460.696864478319,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-10-28 09:30:00,2025-01-17 09:30:00,0.7605300375823152,0.0,6,49.78,2025-01-20 09:30:00,0.25,0.25,-456.31802254938907,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-12-16 09:30:00,2025-03-10 09:30:00,0.8208951099573643,0.0,6,53.79,2025-03-10 09:30:00,0.25,0.25,-492.5370659744185,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-12-23 09:30:00,2025-03-17 09:30:00,0.8779888344635047,0.0,5,51.9,2025-03-17 09:30:00,0.26192456119175933,0.26192456119175933,-438.9944172317524,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2024-12-30 09:30:00,2025-03-24 09:30:00,1.0330941838945051,0.0,4,50.68,2025-03-24 09:30:00,0.28582616803048533,0.28582616803048533,-413.23767355780205,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-02-24 09:30:00,2025-05-19 09:30:00,0.7884193310126459,0.0,6,51.64,2025-05-19 09:30:00,0.25,0.25,-473.0515986075876,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-03-03 09:30:00,2025-05-23 09:30:00,0.9584875100190473,0.0,5,49.27,2025-05-26 09:30:00,0.2794011981538547,0.2794011981538547,-479.2437550095236,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-03-10 09:30:00,2025-06-02 09:30:00,1.3995011979678313,0.0,3,45.3,2025-06-02 09:30:00,0.35441111145477416,0.35441111145477416,-419.85035939034935,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-05-05 09:30:00,2025-07-28 09:30:00,4.935329086921531,6.634415740966794,1,44.63,2025-07-28 09:30:00,0.8237623754652281,0.8237623754652281,169.90866540452635,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-05-12 09:30:00,2025-08-04 09:30:00,2.150694845723619,2.6124011230468795,2,47.63,2025-08-04 09:30:00,0.44200241750821057,0.44200241750821057,92.34125546465215,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-05-19 09:30:00,2025-08-11 09:30:00,1.2796346796521298,1.371932678222656,3,49.57,2025-08-11 09:30:00,0.3217525898723817,0.3217525898723817,27.689399571157836,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-05-27 09:30:00,2025-08-19 09:30:00,1.3904720782612774,2.662630004882814,3,48.83,2025-08-19 09:30:00,0.3389269434147737,0.3389269434147737,381.64737798646104,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-06-02 09:30:00,2025-08-25 09:30:00,1.3536264128214324,2.839689941406249,3,49.03,2025-08-25 09:30:00,0.33330744658982214,0.33330744658982214,445.81905857544496,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-06-09 09:30:00,2025-08-29 09:30:00,1.3348858041451805,2.1118534851074244,3,50.12,2025-09-01 09:30:00,0.32706148761393217,0.32706148761393217,233.09030428867317,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-06-16 09:30:00,2025-09-08 09:30:00,0.8433931059309554,2.1876734924316423,5,50.58,2025-09-08 09:30:00,0.26013734702698993,0.26013734702698993,672.1401932503434,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-06-23 09:30:00,2025-09-15 09:30:00,0.7692192307211645,4.31766784667969,6,50.37,2025-09-15 09:30:00,0.25,0.25,2129.069169575115,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-06-30 09:30:00,2025-09-22 09:30:00,0.8140006597791452,2.5880526733398383,6,53.33,2025-09-22 09:30:00,0.25,0.25,1064.431208136416,EXPIRY,risk_unseen_recent_tp500,broad_market
